DEPTH,GR,DPHI,NPHI,PEF,AT10,AT30,AT60,AT90,Rh,Rv,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q,Rv_sim_q,Rh_sim_q,Rv_err_q,Rh_err_q
5629.07186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86725777,2.29075323,2.17934244,2.21627361,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5629.32186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86597001,2.29050643,2.18028112,2.21882952,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5629.57186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86491937,2.29014381,2.180962,2.22113739,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5629.82186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86405897,2.28968886,2.18138405,2.22317682,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5630.07186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86343018,2.28912954,2.18157447,2.22494555,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5630.32186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86323211,2.288549,2.18145927,2.22641143,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5630.57186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86337231,2.28783511,2.18093212,2.22745052,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5630.82186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86368979,2.28676729,2.17987585,2.22793501,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5631.07186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86463153,2.28530369,2.17817694,2.22774192,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5631.32186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86645823,2.28341812,2.17570839,2.22673003,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5631.57186614,30.93028901,0.25920224,0.35264912,1.56556642,4.86921724,2.28097198,2.17231205,2.22472363,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5631.82186614,30.93028901,0.25920224,0.35264912,1.56556642,4.87289877,2.2777612,2.16779815,2.22151289,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5632.07186614,30.93028901,0.25920224,0.35264912,1.56556642,4.87731849,2.27356118,2.16195907,2.21686816,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5632.32186614,30.93028901,0.25920224,0.35264912,1.56556642,4.88231731,2.26812649,2.15457481,2.21054524,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5632.57186614,30.93028901,0.25920224,0.35264896,1.56556642,4.88754506,2.26117386,2.14540742,2.20228044,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5632.82186614,30.93028901,0.25920224,0.3526487,1.56556642,4.8919893,2.25240945,2.13422332,2.19181563,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5633.07186614,30.93028901,0.25920224,0.35264844,1.56556642,4.89386503,2.24160346,2.1208566,2.17896457,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5633.32186614,30.93028901,0.25920224,0.35264818,1.56556642,4.90181928,2.22862165,2.10523552,2.163641,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5633.57186614,30.93028901,0.25920224,0.35264183,1.56556642,4.91662047,2.2133915,2.08734724,2.14582097,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5633.82186614,30.93028901,0.25920224,0.35263132,1.56556642,4.93393241,2.19592262,2.06725286,2.12555966,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5634.07186614,30.93028901,0.25920224,0.3526208,1.56556642,4.95269215,2.17636212,2.04513718,2.10304407,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5634.32186614,30.93028901,0.25920224,0.35261029,1.56556642,4.97132038,2.15502309,2.02132845,2.07861191,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5634.57186614,30.93028901,0.25919975,0.35252538,1.56556642,4.98836552,2.13237358,1.99628033,2.05273126,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5634.82186614,30.93028901,0.25919554,0.35238946,1.56556642,4.97164082,2.1055908,1.96828092,2.02405979,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5635.07186614,30.93028901,0.25919134,0.35225354,1.56556642,4.8951834,2.07519627,1.93669504,1.99122054,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5635.32186614,30.93051178,0.25918714,0.35211761,1.56556642,4.73663886,2.04078471,1.901867,1.95518809,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5635.57186614,30.93295382,0.25859529,0.35177967,1.56556642,4.54004983,1.9964866,1.85842631,1.90984313,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5635.82186614,30.93539585,0.25760048,0.35130321,1.5656644,4.3439879,1.9457355,1.80912204,1.85778307,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5636.07186614,30.93783789,0.25660567,0.35082674,1.56589352,4.14892874,1.89382212,1.75912798,1.8049307,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5636.32186614,30.94096495,0.25561086,0.35035028,1.56612264,3.95870652,1.84217564,1.7097075,1.75264743,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5636.57186614,30.95091634,0.25411762,0.34987163,1.56635176,3.77849952,1.79544967,1.66539585,1.70492498,2.10728458,3.68582766,10.0,1.0,Synthetic1,3.0,0.084850185,2.7288327,3.3398008942604065,2.38270403815345,9.388034321159596,13.069874888632752,1.0,0.1465178501323264,10.0,1.0,171.3094838514506,-52.54556458625061
5636.82186614,30.96086773,0.25228262,0.34939149,1.56648372,3.61361342,1.74984944,1.62209064,1.65892668,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5637.07186614,30.97081912,0.25044762,0.34891136,1.56648562,3.46729231,1.70319446,1.5775614,1.6124474,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5637.32186614,30.97986979,0.24861261,0.34843122,1.56648753,3.34031058,1.66214045,1.53841528,1.57121704,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5637.57186614,30.97994735,0.24770894,0.34813973,1.56648944,3.23142326,1.62762311,1.5054853,1.53623912,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5637.82186614,30.98002492,0.2474439,0.34797761,1.56649053,3.13754789,1.59790017,1.4770123,1.50591058,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5638.07186614,30.98010249,0.24717885,0.34781549,1.56649053,3.06921055,1.57285491,1.45287166,1.48008616,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5638.32186614,30.98017298,0.2469138,0.34765337,1.56649053,3.03689073,1.55309238,1.43447189,1.45983052,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5638.57186614,30.98017298,0.2467032,0.34757701,1.56649053,3.03104322,1.53909784,1.42078143,1.44457517,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5638.82186614,30.98017298,0.24652993,0.34755947,1.56649053,3.03584418,1.52833888,1.40933339,1.43186463,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5639.07186614,30.98017298,0.24635666,0.34754193,1.56649053,3.04241112,1.51900811,1.39958173,1.4205027,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5639.32186614,30.98017298,0.2461834,0.34752438,1.56649053,3.0480799,1.51181648,1.39166718,1.41104318,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5639.57186614,30.98017298,0.24611291,0.34751725,1.56649053,3.05259513,1.50637082,1.38513211,1.40316072,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5639.82186614,30.98017298,0.24611291,0.34751726,1.56649053,3.05611817,1.50206193,1.37965494,1.39634347,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5640.07186614,30.98017298,0.24611291,0.34751727,1.56649053,3.05740426,1.49851362,1.37488511,1.39022405,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5640.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.05742651,1.49540813,1.37052195,1.38446831,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5640.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.05800485,1.49278843,1.36659081,1.37911711,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5640.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.05911303,1.49074017,1.36316697,1.37427712,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5641.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06031218,1.48922113,1.36021171,1.36991228,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5641.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06141607,1.48809666,1.35760853,1.36590708,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5641.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06235456,1.48726217,1.3552775,1.36219954,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5641.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06311195,1.48665714,1.35317909,1.35876608,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5642.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06370059,1.48622922,1.35127924,1.35558283,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5642.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06414074,1.48593583,1.34955008,1.35262942,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5642.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06445608,1.48574484,1.34797124,1.34989097,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5642.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06467413,1.48559521,1.34652375,1.34735312,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5643.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06482618,1.48551107,1.34519413,1.34500327,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5643.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06494174,1.48548085,1.34397683,1.34283298,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5643.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06500306,1.48545682,1.34286687,1.34083381,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5643.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.0650185,1.48543163,1.3418569,1.33899575,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5644.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.0650232,1.48541552,1.34093925,1.3373076,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5644.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06502623,1.48541338,1.34010801,1.33575908,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5644.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06503589,1.48541921,1.33935796,1.33434053,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5644.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06506648,1.48543215,1.33868352,1.33304175,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5645.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06512727,1.48545849,1.33807888,1.33185237,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5645.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06522316,1.48549172,1.3375375,1.33076143,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5645.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06537349,1.48552882,1.33705285,1.3297584,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5645.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06558834,1.48557468,1.3366181,1.32883262,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5646.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.0658712,1.48563183,1.33622654,1.32797322,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5646.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06623001,1.48570077,1.33587185,1.32716977,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5646.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06667069,1.48578155,1.33554793,1.32641172,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5646.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06719688,1.48587296,1.3352478,1.3256866,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5647.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06784436,1.48600334,1.33498369,1.32499407,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5647.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06860538,1.48618145,1.3347881,1.32441112,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5647.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.06942248,1.48639297,1.33464093,1.32383097,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5647.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.07024715,1.48663127,1.33450424,1.3231904,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5648.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.07101318,1.48691591,1.33435948,1.32257497,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5648.32186614,30.98017298,0.24611291,0.34751728,1.56649053,3.0716538,1.48720091,1.33424761,1.32202632,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5648.57186614,30.98017298,0.24611291,0.34751728,1.56649053,3.07219341,1.48751143,1.33418147,1.32152374,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5648.82186614,30.98017298,0.24611291,0.34751728,1.56649053,3.07264864,1.4878815,1.33423571,1.32096708,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
5649.07186614,30.98017298,0.24611291,0.34751728,1.56649053,3.07298518,1.48839797,1.3344298,1.32054006,1.30911044,2.39547164,10.0,1.0,Synthetic1,3.0,0.13751793,1.3977803,2.569250613451004,1.3259525794896934,7.254478431270606,1.2865331277698293,1.0,0.1192072069786399,10.0,1.0,317.4543264473797,-23.612250773891923
