DEPTH,GR,RHOZ,NPOR,PEFZ,Rv,Rh,Rvsh,Rhsh,WNAME,WIDX,Csh_pred,Rss_pred,Rv_sim,Rh_sim,Rv_err,Rh_err,Csh_q,Rss_q
5177.34186352,73.46228284,2.80208023,0.18170748,5.12735323,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5177.59186352,72.18602267,2.80107454,0.18105417,5.15257981,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5177.84186352,73.84827918,2.7837805,0.18016671,5.15473181,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5178.09186352,75.51053569,2.76648646,0.17927925,5.1568838,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5178.34186352,76.97580964,2.75078777,0.17869936,5.1574289,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5178.59186352,76.19217618,2.75330291,0.18163095,5.13962844,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5178.84186352,75.40854272,2.75581804,0.18456254,5.12182798,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5179.09186352,74.64785284,2.75513917,0.18757593,5.08692021,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5179.34186352,74.14910488,2.71799501,0.19152328,4.85670204,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5179.59186352,73.65035692,2.68085084,0.19547062,4.62648386,5.1624546,5.1624546,10.0,1.0,Synthetic2,4.0,0.0014551372,5.3643517,5.372219298966229,5.324908539009254,4.063274454098419,3.146835209151353,1.0,1.805700423558894e-16
5179.84186352,72.63960682,2.64135782,0.19957859,4.39340256,4.96664276,4.8281399,10.0,1.0,Synthetic2,4.0,0.0022239608,5.0870576,5.098550777882338,5.038880197103066,2.655878915727322,4.36483410729391,1.0,0.00575336546903664
5180.09186352,65.78343857,2.57504845,0.20552039,4.12763353,4.21306382,3.54153477,10.0,1.0,Synthetic2,4.0,0.011511909,3.8788602,3.94066415540874,3.7692972030682057,6.465595496041175,6.4311787928092405,1.0,0.0405908381720223
5180.34186352,58.92727032,2.50873908,0.21146218,3.8618645,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5180.59186352,52.56921426,2.44681924,0.21743637,3.61544102,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5180.84186352,51.8979978,2.43501367,0.22378038,3.58988162,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5181.09186352,51.22678134,2.42320811,0.23012439,3.56432222,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5181.34186352,50.69922991,2.4117007,0.23608279,3.54205884,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5181.59186352,51.81187111,2.40359729,0.23763875,3.55742543,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5181.84186352,52.92451232,2.39549387,0.23919471,3.57279202,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5182.09186352,53.90014442,2.38676901,0.24058981,3.58853593,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5182.34186352,53.31157311,2.37094931,0.24014842,3.60858761,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5182.59186352,52.7230018,2.3551296,0.23970703,3.62863929,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5182.84186352,52.23070544,2.34296252,0.23924783,3.65246028,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5183.09186352,52.83755949,2.37249675,0.23858541,3.7193148,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5183.34186352,53.44441354,2.40203098,0.237923,3.78616931,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5183.59186352,54.22060805,2.43030282,0.23751975,3.85736587,3.65529673,2.58924434,10.0,1.0,Synthetic2,4.0,0.04106424,2.846453,3.095248743891716,2.6746885032182197,15.32154644277768,3.299965240755134,1.0,0.08695652115687792
5183.84186352,56.93012614,2.44416214,0.2400754,3.97813456,3.94531514,2.54942277,10.0,1.0,Synthetic2,4.0,0.0529118,3.007212,3.3196121901273727,2.759741933647912,15.859390889434177,8.249677775016963,1.0,0.11284238475690204
5184.09186352,59.63964424,2.45802146,0.24263105,4.09890325,5.06144666,2.39617005,10.0,1.0,Synthetic2,4.0,0.14448476,4.013362,4.738689810037613,2.9399932016708696,6.376770746456642,22.695515774052424,1.0,0.2070997490680192
5184.34186352,62.22361523,2.47071483,0.2449236,4.21205632,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5184.59186352,63.37424205,2.47009683,0.24421245,4.23826356,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5184.84186352,64.52486887,2.46947884,0.24350131,4.26447079,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5185.09186352,65.55747667,2.46801718,0.24259125,4.28758789,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5185.34186352,65.24268683,2.45692363,0.23941015,4.27542556,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5185.59186352,64.92789699,2.44583009,0.23622906,4.26326322,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5185.84186352,64.62137992,2.4384927,0.23309282,4.25915033,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5186.09186352,64.40931127,2.47403863,0.2304686,4.34693625,5.88755976,2.2827389,10.0,1.0,Synthetic2,4.0,0.23981136,4.7033377,5.766780346632004,2.6975773287438503,2.0514341814170645,18.172837407898477,1.0,0.27083333225966044
5186.34186352,64.19724263,2.50958455,0.22784438,4.43472216,6.20575319,2.47362326,10.0,1.0,Synthetic2,4.0,0.2284547,5.2095942,6.125954687595367,2.885791709566185,1.2858794083725529,16.66253937012967,1.0,0.252460658564262
5186.59186352,64.20676086,2.54489661,0.22533712,4.52599277,7.43031583,3.20823885,10.0,1.0,Synthetic2,4.0,0.19823341,6.985633,7.486166954040527,3.5034824113565706,0.7516655458308793,9.202667730196296,1.0,0.19332042568407293
5186.84186352,66.74608868,2.57753876,0.22416506,4.65704729,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5187.09186352,69.2854165,2.61018091,0.222993,4.78810182,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5187.34186352,71.7789073,2.64069143,0.22184474,4.91143157,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5187.59186352,73.74908665,2.6468656,0.22096811,4.94656918,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5187.84186352,75.719266,2.65303977,0.22009148,4.98170679,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5188.09186352,77.41361147,2.65792225,0.21925001,5.01265918,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5188.34186352,75.9588209,2.64805779,0.21880991,4.99582978,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5188.59186352,74.50403034,2.63819333,0.21836981,4.97900038,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5188.84186352,73.0888848,2.62913658,0.21802021,4.96270414,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5189.09186352,72.12635801,2.6293012,0.21870378,4.95249483,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5189.34186352,71.16383123,2.62946582,0.21938735,4.94228551,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5189.59186352,70.41452619,2.62891518,0.22043881,4.94353254,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5189.84186352,72.09952798,2.62019864,0.22569053,5.07557413,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5190.09186352,73.78452977,2.61148209,0.23094224,5.20761573,8.33668504,3.75197008,10.0,1.0,Synthetic2,4.0,0.1852006,8.070785,8.370129883289337,3.848484586948278,0.4011767642518061,2.572368779344797,1.0,0.16197183090554074
5190.34186352,75.6304054,2.60396323,0.23652675,5.34230674,8.35019773,3.45971676,10.0,1.0,Synthetic2,4.0,0.23599021,7.836114,8.263664782047272,3.33350879546357,1.036298190183431,3.647927656841777,1.0,0.1870471336140628
5190.59186352,79.31294294,2.61011815,0.24591068,5.50724559,8.40220113,2.33498422,10.0,1.0,Synthetic2,4.0,0.5363262,6.085786,7.841036319732666,1.8550729765610008,6.678783351944515,20.553082942847432,1.0,0.3413037969649632
5190.84186352,82.99548049,2.61627306,0.25529461,5.67218444,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5191.09186352,86.45350257,2.62051609,0.26414339,5.82363371,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5191.34186352,87.34828009,2.60293162,0.26688238,5.82107533,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5191.59186352,88.24305761,2.58534715,0.26962138,5.81851695,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5191.84186352,89.02533727,2.56922851,0.27219979,5.81483056,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5192.09186352,88.52325298,2.56984487,0.27294483,5.79826593,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5192.34186352,88.0211687,2.57046124,0.27368987,5.7817013,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5192.59186352,87.57198742,2.57069865,0.27408181,5.76667901,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5192.84186352,87.7267883,2.56660972,0.27044261,5.76926536,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5193.09186352,87.88158918,2.56252078,0.26680341,5.77185171,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5193.34186352,88.01828986,2.55972296,0.26160409,5.7742802,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5193.59186352,87.94834431,2.57166551,0.2385932,5.77490656,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5193.84186352,87.87839877,2.58360807,0.2155823,5.77553292,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5194.09186352,87.64934573,2.59461475,0.19139388,5.76485824,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5194.34186352,85.6037967,2.59493672,0.15376177,5.62516204,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5194.59186352,83.55824766,2.59525868,0.11612966,5.48546584,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
5194.84186352,80.46232891,2.5964457,0.0797847,5.3063788,8.44069183,1.50250501,10.0,1.0,Synthetic2,4.0,0.79595554,4.470743,8.149226665496826,1.351084602480465,3.453095674779235,10.07786373501243,1.0,0.6000000020101806
